,Unnamed: 0,Time,Latitude,Longitude,Course,Speed_kts,Speed_mph,Altitude_feet,ClimbRate,ReportingFacility,FlightType,FlightNumber,ScrapeTime,cumsum_ClimbRate,alt_norm
2412,33882,Mon 10:37:37 AM,52.1301,4.7626,↑ 3°,181.0,208.0,"2,925",-275.0,FlightAware ADS-B (EHVB),Arrivals,KLM1854,2025-03-24 15:50:18,2627.0,0.16246578888971078
2413,33883,Mon 10:38:07 AM,52.1548,4.7648,↑ 4°,180.0,207.0,"2,650",-725.0,FlightAware ADS-B (EHTL),Arrivals,KLM1854,2025-03-24 15:50:18,1902.0,0.15576226052222797
2414,33884,Mon 10:38:37 AM,52.1795,4.7671,↑ 3°,176.0,203.0,"2,200",-950.0,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1854,2025-03-24 15:50:18,952.0,0.14697832679931946
2415,33885,Mon 10:39:07 AM,52.2033,4.7691,↑ 4°,170.0,196.0,"1,700",-925.0,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1854,2025-03-24 15:50:18,27.0,0.13842554922701383
2416,33886,Mon 10:39:37 AM,52.2253,4.7714,↑ 3°,149.0,171.0,"1,275",-862.0,FlightAware ADS-B (EHMB),Arrivals,KLM1854,2025-03-24 15:50:18,-835.0,0.13045528515422739
2417,33887,Mon 10:39:54 AM,52.2368,4.7723,↑ 3°,134.0,154.0,"1,025",-818.0,Surface and Near-Surface,Arrivals,KLM1854,2025-03-24 15:50:18,-1653.0,0.12289185590650197
2418,33888,Mon 10:40:10 AM,52.2457,4.7732,↑ 4°,122.0,140.0,825,-656.0,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1854,2025-03-24 15:50:18,-2309.0,0.11682631851468304
2419,33889,Mon 10:40:26 AM,52.2548,4.7739,↑ 2°,121.0,139.0,675,-656.0,FlightAware ADS-B (EHHV),Arrivals,KLM1854,2025-03-24 15:50:18,-2965.0,0.11076078112286411
2420,33890,Mon 10:40:42 AM,52.2642,4.7749,↑ 4°,116.0,133.0,475,-703.0,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1854,2025-03-24 15:50:18,-3668.0,0.10426067016791182
2421,33891,Mon 10:40:58 AM,52.2729,4.7757,↑ 3°,117.0,135.0,300,-636.0,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1854,2025-03-24 15:50:18,-4304.0,0.0983800576965752
2422,33892,Mon 10:41:15 AM,52.2818,4.7765,↑ 3°,119.0,137.0,125,-682.0,FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1854,2025-03-24 15:50:18,-4986.0,0.0920741179081293
2423,33893,Mon 10:41:31 AM,52.2909,4.7773,↑ 4°,116.0,133.0,,-750.0,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1854,2025-03-24 15:50:18,-5736.0,0.08513943339004364
2424,50575,Mon 12:16:55 PM,43.6674,7.2309,↗ 45°,148.0,170.0,450,0.0,FlightAware ADS-B (LFMF),Arrivals,KLM1478,2025-03-24 18:58:16,0.0,0.13817590058436274
2425,50576,Mon 12:17:11 PM,43.6744,7.2424,→ 66°,150.0,173.0,"1,075",1688.0,FlightAware ADS-B (NCE / LFMN),Arrivals,KLM1478,2025-03-24 18:58:16,1688.0,0.15378356387306755
2426,50577,Mon 12:17:27 PM,43.6739,7.259,↘ 117°,177.0,204.0,"1,350",1219.0,FlightAware ADS-B (CLY / LFKC),Arrivals,KLM1478,2025-03-24 18:58:16,2907.0,0.16505473777646276
2427,50578,Mon 12:17:43 PM,43.6649,7.2726,↘ 142°,197.0,227.0,"1,725",1922.0,FlightAware ADS-B (CEQ / LFMD),Arrivals,KLM1478,2025-03-24 18:58:16,4829.0,0.18282602263481026
2428,50579,Mon 12:17:59 PM,43.651,7.2852,↘ 147°,210.0,242.0,"2,375",2578.0,FlightAware ADS-B (NCE / LFMN),Arrivals,KLM1478,2025-03-24 18:58:16,7407.0,0.2066628448849767
2429,50580,Mon 12:18:15 PM,43.6392,7.2964,↘ 145°,215.0,247.0,"3,100",3364.0,FlightAware ADS-B (MCM / LNMC),Arrivals,KLM1478,2025-03-24 18:58:16,10771.0,0.2377672165100969
2430,50581,Mon 12:18:32 PM,43.6251,7.3106,↘ 145°,215.0,247.0,"4,225",3794.0,FlightAware ADS-B (NCE / LFMN),Arrivals,KLM1478,2025-03-24 18:58:16,14565.0,0.2728474739255862
2431,50582,Mon 12:18:49 PM,43.6095,7.319,↓ 172°,219.0,252.0,"5,250",3409.0,FlightAware ADS-B (CEQ / LFMD),Arrivals,KLM1478,2025-03-24 18:58:16,17974.0,0.3043679266217916
2432,50583,Mon 12:19:05 PM,43.5941,7.3141,↙ 209°,230.0,265.0,"6,100",2500.0,FlightAware ADS-B (NCE / LFMN),Arrivals,KLM1478,2025-03-24 18:58:16,20474.0,0.32748354168207705
2433,50584,Mon 12:19:22 PM,43.5814,7.2945,← 248°,262.0,302.0,"6,625",1864.0,FlightAware ADS-B (LTT / LFTZ),Arrivals,KLM1478,2025-03-24 18:58:16,22338.0,0.34471854427102594
2434,50585,Mon 12:19:38 PM,43.5803,7.2674,← 286°,281.0,323.0,"7,125",3227.0,FlightAware ADS-B (MRS / LFML),Arrivals,KLM1478,2025-03-24 18:58:16,25565.0,0.3745561801908425
2435,50586,Mon 12:19:55 PM,43.592,7.244,↖ 324°,261.0,300.0,"8,400",4838.0,FlightAware ADS-B (CEQ / LFMD),Arrivals,KLM1478,2025-03-24 18:58:16,30403.0,0.41928951845550705
2436,50587,Mon 12:20:18 PM,43.6176,7.23,↑ 340°,244.0,281.0,"10,350",3804.0,FlightAware ADS-B (NCE / LFMN),Arrivals,KLM1478,2025-03-24 18:58:16,34207.0,0.4544622383312375
2437,50588,Mon 12:20:51 PM,43.651,7.2089,↖ 334°,250.0,288.0,"11,950",2905.0,FlightAware ADS-B (GOA / LIMJ),Arrivals,KLM1478,2025-03-24 18:58:16,37112.0,0.4813225830312893
2438,50589,Mon 12:21:21 PM,43.6832,7.1879,↖ 335°,254.0,292.0,"13,400",2875.0,FlightAware ADS-B (CEQ / LFMD),Arrivals,KLM1478,2025-03-24 18:58:16,39987.0,0.5079055403506176
2439,50590,Mon 12:21:51 PM,43.7151,7.1674,↖ 335°,260.0,299.0,"14,825",2675.0,FlightAware ADS-B (NCE / LFMN),Arrivals,KLM1478,2025-03-24 18:58:16,42662.0,0.5326392484651231
2440,50591,Mon 12:22:21 PM,43.7486,7.1458,↖ 335°,269.0,310.0,"16,075",1850.0,FlightAware ADS-B (NCE / LFMN),Arrivals,KLM1478,2025-03-24 18:58:16,44512.0,0.5497448036097344
2441,50592,Mon 12:22:51 PM,43.7843,7.1229,↖ 335°,308.0,354.0,"16,675",1131.0,FlightAware ADS-B (NCE / LFMN),Arrivals,KLM1478,2025-03-24 18:58:16,45643.0,0.5602023078630076
2442,50593,Mon 12:23:22 PM,43.8274,7.0952,↖ 335°,340.0,391.0,"17,225",1746.0,FlightAware ADS-B (LIN / LIML),Arrivals,KLM1478,2025-03-24 18:58:16,47389.0,0.576346253421111
2443,50594,Mon 12:23:52 PM,43.8717,7.0667,↖ 335°,351.0,404.0,"18,450",2450.0,FlightAware ADS-B (ALL / LIMG),Arrivals,KLM1478,2025-03-24 18:58:16,49839.0,0.5989995561801909
2444,50595,Mon 12:24:22 PM,43.9146,7.039,↖ 335°,356.0,410.0,"19,675",2425.0,FlightAware ADS-B (CEQ / LFMD),Arrivals,KLM1478,2025-03-24 18:58:16,52264.0,0.6214217027886678
2445,50596,Mon 12:24:52 PM,43.963,7.0077,↖ 335°,366.0,421.0,"20,875",2375.0,FlightAware ADS-B (LFMF),Arrivals,KLM1478,2025-03-24 18:58:16,54639.0,0.643381537095939
2446,50597,Mon 12:25:22 PM,44.0086,6.9782,↖ 335°,371.0,427.0,"22,050",2325.0,FlightAware ADS-B (CTT / LFMQ),Arrivals,KLM1478,2025-03-24 18:58:16,56964.0,0.6648790591020046
2447,50598,Mon 12:25:52 PM,44.054,6.9487,↖ 335°,375.0,432.0,"23,200",2225.0,FlightAware ADS-B (LFMI),Arrivals,KLM1478,2025-03-24 18:58:16,59189.0,0.6854519565056587
2448,50599,Mon 12:26:22 PM,44.1019,6.9175,↖ 335°,382.0,440.0,"24,275",1971.0,FlightAware ADS-B (BAE / LFMR),Arrivals,KLM1478,2025-03-24 18:58:16,61160.0,0.7036763074191879
2449,50600,Mon 12:26:43 PM,44.1366,6.8977,↑ 341°,389.0,448.0,"24,875",1739.0,FlightAware ADS-B (BAE / LFMR),Arrivals,KLM1478,2025-03-24 18:58:16,62899.0,0.7197555292551224
2450,50601,Mon 12:27:06 PM,44.1769,6.8853,↑ 353°,399.0,459.0,"25,550",1755.0,FlightAware ADS-B (NCE / LFMN),Arrivals,KLM1478,2025-03-24 18:58:16,64654.0,0.7359826910274428
2451,50602,Mon 12:27:36 PM,44.2314,6.877,↑ 354°,403.0,464.0,"26,425",1800.0,FlightAware ADS-B (LFNT),Arrivals,KLM1478,2025-03-24 18:58:16,66454.0,0.7526259338708484
2452,50603,Mon 12:28:06 PM,44.2895,6.8684,↑ 354°,408.0,470.0,"27,350",1875.0,FlightAware ADS-B (LFME),Arrivals,KLM1478,2025-03-24 18:58:16,68329.0,0.7699626451660626
2453,50604,Mon 12:28:36 PM,44.3439,6.8602,↑ 354°,409.0,471.0,"28,300",1820.0,FlightAware ADS-B (NCE / LFMN),Arrivals,KLM1478,2025-03-24 18:58:16,70149.0,0.7867908129299505
2454,50605,Mon 12:29:07 PM,44.4033,6.8513,↑ 354°,413.0,475.0,"29,200",1500.0,FlightAware ADS-B (LIN / LIML),Arrivals,KLM1478,2025-03-24 18:58:16,71649.0,0.8006601819661218
2455,50606,Mon 12:29:37 PM,44.4624,6.8423,↑ 354°,421.0,484.0,"29,825",774.0,FlightAware ADS-B (TRN / LIMF),Arrivals,KLM1478,2025-03-24 18:58:16,72423.0,0.8078167763887861
2456,50607,Mon 12:30:09 PM,44.5263,6.8326,↑ 354°,440.0,506.0,"30,000",1016.0,FlightAware ADS-B (LFHU),Arrivals,KLM1478,2025-03-24 18:58:16,73439.0,0.8172109623492861
2457,50608,Mon 12:30:39 PM,44.5874,6.8232,↑ 354°,435.0,501.0,"30,875",1925.0,FlightAware ADS-B (LFHU),Arrivals,KLM1478,2025-03-24 18:58:16,75364.0,0.8350099859457061
2458,50609,Mon 12:31:09 PM,44.6462,6.8143,↑ 354°,428.0,493.0,"31,925",1625.0,FlightAware ADS-B (EBA / LIRJ),Arrivals,KLM1478,2025-03-24 18:58:16,76989.0,0.8500351357348916
2459,50610,Mon 12:31:39 PM,44.7028,6.8056,↑ 354°,431.0,496.0,"32,500",1100.0,FlightAware ADS-B (LSGL),Arrivals,KLM1478,2025-03-24 18:58:16,78089.0,0.8602060063614173
2460,50611,Mon 12:32:09 PM,44.7616,6.7966,↑ 354°,434.0,499.0,"33,025",925.0,FlightAware ADS-B (LSGL),Arrivals,KLM1478,2025-03-24 18:58:16,79014.0,0.8687587839337229
2461,50612,Mon 12:32:39 PM,44.8236,6.7893,↑ 356°,440.0,506.0,"33,425",900.0,FlightAware ADS-B (EBA / LIRJ),Arrivals,KLM1478,2025-03-24 18:58:16,79914.0,0.8770804053554258
2462,50613,Mon 12:33:09 PM,44.8857,6.785,↑ 357°,443.0,510.0,"33,925",850.0,FlightAware ADS-B (TRN / LIMF),Arrivals,KLM1478,2025-03-24 18:58:16,80764.0,0.8849397144759228
2463,50614,Mon 12:33:39 PM,44.9454,6.7811,↑ 357°,449.0,517.0,"34,275",836.0,FlightAware ADS-B (LFME),Arrivals,KLM1478,2025-03-24 18:58:16,81600.0,0.8926695761520822
2464,50615,Mon 12:34:10 PM,45.0109,6.7768,↑ 357°,451.0,519.0,"34,775",713.0,FlightAware ADS-B (TRN / LIMF),Arrivals,KLM1478,2025-03-24 18:58:16,82313.0,0.8992621495672757
2465,50616,Mon 12:34:40 PM,45.0756,6.7725,↑ 357°,459.0,528.0,"35,000",725.0,FlightAware ADS-B (GOA / LIMJ),Arrivals,KLM1478,2025-03-24 18:58:16,83038.0,0.9059656779347585
2466,50617,Mon 12:35:10 PM,45.1364,6.7684,↑ 357°,458.0,527.0,"35,500",1131.0,FlightAware ADS-B (VIP / LSMP),Arrivals,KLM1478,2025-03-24 18:58:16,84169.0,0.9164231821880316
2467,50618,Mon 12:35:41 PM,45.1999,6.7642,↑ 357°,454.0,522.0,"36,150",1057.0,FlightAware ADS-B (TRN / LIMF),Arrivals,KLM1478,2025-03-24 18:58:16,85226.0,0.9261964642355204
2468,50619,Mon 12:36:11 PM,45.2644,6.7599,↑ 357°,455.0,524.0,"36,575",725.0,FlightAware ADS-B (LSXU),Arrivals,KLM1478,2025-03-24 18:58:16,85951.0,0.9328999926030032
2469,50620,Mon 12:36:41 PM,45.3272,6.7557,↑ 357°,457.0,526.0,"36,875",800.0,FlightAware ADS-B (GVA / LSGG),Arrivals,KLM1478,2025-03-24 18:58:16,86751.0,0.9402969894222946
2470,50621,Mon 12:37:11 PM,45.3929,6.7513,↑ 357°,454.0,522.0,"37,375",925.0,FlightAware ADS-B (LSZK),Arrivals,KLM1478,2025-03-24 18:58:16,87676.0,0.9488497669946002
2471,50622,Mon 12:37:41 PM,45.4539,6.7473,↑ 358°,450.0,518.0,"37,800",600.0,FlightAware ADS-B (GVA / LSGG),Arrivals,KLM1478,2025-03-24 18:58:16,88276.0,0.9543975146090687
2472,50623,Mon 12:38:11 PM,45.5185,6.7429,↑ 357°,447.0,514.0,"37,975",200.0,FlightAware ADS-B (ALL / LIMG),Arrivals,KLM1478,2025-03-24 18:58:16,88476.0,0.9562467638138915
2473,50624,Mon 12:38:41 PM,45.5767,6.7389,↑ 357°,450.0,518.0,"38,000",25.0,FlightAware ADS-B (LFLI),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2474,50625,Mon 12:39:11 PM,45.6389,6.7347,↑ 357°,451.0,519.0,"38,000",0.0,FlightAware ADS-B (BLQ / LIPE),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2475,50626,Mon 12:39:41 PM,45.7025,6.7303,↑ 357°,448.0,516.0,"38,000",0.0,FlightAware ADS-B (LSTB),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2476,50627,Mon 12:40:11 PM,45.764,6.7261,↑ 357°,447.0,514.0,"38,000",0.0,FlightAware ADS-B (MVV / LFHM),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2477,50628,Mon 12:40:41 PM,45.8248,6.7219,↑ 357°,446.0,513.0,"38,000",0.0,FlightAware ADS-B (NCY / LFLP),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2478,50629,Mon 12:41:11 PM,45.888,6.7176,↑ 357°,447.0,514.0,"38,000",0.0,FlightAware ADS-B (MVV / LFHM),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2479,50630,Mon 12:41:41 PM,45.9496,6.7134,↑ 357°,445.0,512.0,"38,000",0.0,FlightAware ADS-B (LFLI),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2480,50631,Mon 12:42:11 PM,46.0111,6.7092,↑ 357°,445.0,512.0,"38,000",0.0,FlightAware ADS-B (LSHC),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2481,50632,Mon 12:42:41 PM,46.0735,6.705,↑ 357°,448.0,516.0,"38,000",0.0,FlightAware ADS-B (MVV / LFHM),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2482,50633,Mon 12:43:09 PM,46.1295,6.6955,↑ 349°,447.0,514.0,"38,000",0.0,FlightAware ADS-B (LSZP),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2483,50634,Mon 12:43:29 PM,46.17,6.6802,↑ 342°,446.0,513.0,"38,000",0.0,FlightAware ADS-B (LSZP),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2484,50635,Mon 12:43:59 PM,46.2289,6.6516,↑ 341°,445.0,512.0,"38,000",0.0,FlightAware ADS-B (LSPK),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2485,50636,Mon 12:44:30 PM,46.2903,6.6217,↑ 341°,443.0,510.0,"38,000",0.0,FlightAware ADS-B (GVA / LSGG),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2486,50637,Mon 12:45:00 PM,46.3482,6.5934,↑ 341°,445.0,512.0,"38,000",0.0,FlightAware ADS-B (GVA / LSGG),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2487,50638,Mon 12:45:30 PM,46.4046,6.5658,↑ 341°,448.0,516.0,"38,000",0.0,FlightAware ADS-B (ZRH / LSZH),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2488,50639,Mon 12:46:00 PM,46.4659,6.5358,↑ 341°,445.0,512.0,"38,000",0.0,FlightAware ADS-B (GVA / LSGG),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2489,50640,Mon 12:46:31 PM,46.5239,6.5073,↑ 342°,442.0,509.0,"38,000",0.0,FlightAware ADS-B (GVA / LSGG),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2490,50641,Mon 12:47:01 PM,46.5843,6.4776,↑ 341°,442.0,509.0,"38,000",0.0,FlightAware ADS-B (GVA / LSGG),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2491,50642,Mon 12:47:31 PM,46.6402,6.45,↑ 341°,445.0,512.0,"38,000",0.0,FlightAware ADS-B (GVA / LSGG),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2492,50643,Mon 12:48:01 PM,46.7001,6.4204,↑ 341°,446.0,513.0,"38,000",0.0,FlightAware ADS-B (GVA / LSGG),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2493,50644,Mon 12:48:31 PM,46.7577,6.3918,↑ 341°,447.0,514.0,"38,000",0.0,FlightAware ADS-B (LSZG),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2494,50645,Mon 12:48:55 PM,46.8036,6.3695,↑ 344°,443.0,510.0,"38,000",0.0,FlightAware ADS-B (LSGE),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2495,50646,Mon 12:49:20 PM,46.8556,6.3534,↑ 353°,442.0,509.0,"38,000",0.0,FlightAware ADS-B (GVA / LSGG),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2496,50647,Mon 12:49:40 PM,46.8922,6.3487,↑ 357°,442.0,509.0,"38,000",0.0,FlightAware ADS-B (LFLI),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2497,50648,Mon 12:50:03 PM,46.9426,6.3444,↑ 357°,440.0,506.0,"38,000",0.0,FlightAware ADS-B (GVA / LSGG),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2498,50649,Mon 12:50:34 PM,47.0019,6.3393,↑ 358°,439.0,505.0,"38,000",0.0,FlightAware ADS-B (GVA / LSGG),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2499,50650,Mon 12:51:04 PM,47.0656,6.3338,↑ 357°,437.0,503.0,"38,000",0.0,FlightAware ADS-B (LSZF),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2500,50651,Mon 12:51:34 PM,47.1255,6.3287,↑ 357°,435.0,501.0,"38,000",0.0,FlightAware ADS-B (LSGE),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2501,50652,Mon 12:52:04 PM,47.1861,6.3233,↑ 357°,433.0,498.0,"38,000",0.0,FlightAware ADS-B (LSGE),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2502,50653,Mon 12:52:39 PM,47.2504,6.3178,↑ 357°,431.0,496.0,"38,000",0.0,FlightAware ADS-B,Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2503,50654,Mon 12:53:07 PM,47.3098,6.3126,↑ 357°,429.0,494.0,"38,000",0.0,FlightAware ADS-B (ZRH / LSZH),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2504,50655,Mon 12:53:37 PM,47.3704,6.3073,↑ 357°,430.0,495.0,"38,000",0.0,FlightAware ADS-B (ZRH / LSZH),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2505,50656,Mon 12:54:07 PM,47.4284,6.3022,↑ 357°,433.0,498.0,"38,000",0.0,FlightAware ADS-B (LSZF),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2506,50657,Mon 12:54:37 PM,47.488,6.297,↑ 357°,434.0,499.0,"38,000",0.0,FlightAware ADS-B (LSZF),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2507,50658,Mon 12:55:07 PM,47.5488,6.2916,↑ 357°,433.0,498.0,"38,000",0.0,FlightAware ADS-B (LSZF),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2508,50659,Mon 12:55:45 PM,47.6248,6.2849,↑ 357°,431.0,496.0,"38,000",0.0,FlightAware ADS-B (LFHY),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2509,50660,Mon 12:56:15 PM,47.6839,6.2791,↑ 354°,430.0,495.0,"38,000",0.0,FlightAware ADS-B (LSPK),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2510,50661,Mon 12:56:34 PM,47.7217,6.2699,↑ 348°,433.0,498.0,"38,000",0.0,FlightAware ADS-B (ORY / LFPO),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2511,50662,Mon 12:56:56 PM,47.7633,6.2519,↑ 342°,434.0,499.0,"38,000",0.0,FlightAware ADS-B,Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2512,50663,Mon 12:57:26 PM,47.8186,6.2235,↑ 341°,432.0,497.0,"38,000",0.0,FlightAware ADS-B (LSZI),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2513,50664,Mon 12:57:56 PM,47.877,6.1936,↑ 341°,430.0,495.0,"38,000",0.0,FlightAware ADS-B (LFGI),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2514,50665,Mon 12:58:26 PM,47.9324,6.1651,↑ 341°,433.0,498.0,"38,000",0.0,FlightAware ADS-B (SCN / EDDR),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2515,50666,Mon 12:58:56 PM,47.9882,6.1364,↑ 341°,436.0,502.0,"38,000",0.0,FlightAware ADS-B (FKB / EDSB),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2516,50667,Mon 12:59:24 PM,48.0413,6.109,↑ 341°,435.0,501.0,"38,000",0.0,FlightAware ADS-B (LSTB),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2517,50668,Mon 12:59:54 PM,48.1004,6.0785,↑ 341°,433.0,498.0,"38,000",0.0,FlightAware ADS-B (DIJ / LFSD),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2518,50669,Mon 01:00:25 PM,48.1611,6.0471,↑ 341°,435.0,501.0,"38,000",0.0,FlightAware ADS-B (EAP / LFSB),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2519,50670,Mon 01:00:55 PM,48.2163,6.0184,↑ 341°,435.0,501.0,"38,000",0.0,FlightAware ADS-B (LUX / ELLX),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2520,50671,Mon 01:01:25 PM,48.2712,5.9899,↑ 341°,433.0,498.0,"38,000",0.0,FlightAware ADS-B (LSPH),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2521,50672,Mon 01:01:55 PM,48.3302,5.9591,↑ 341°,434.0,499.0,"38,000",0.0,FlightAware ADS-B (EDTD),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2522,50673,Mon 01:02:25 PM,48.3877,5.9289,↑ 341°,432.0,497.0,"38,000",0.0,FlightAware ADS-B (LFQU),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2523,50674,Mon 01:02:55 PM,48.4425,5.9002,↑ 341°,428.0,493.0,"38,000",0.0,FlightAware ADS-B (BXO / LSZC),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2524,50675,Mon 01:03:25 PM,48.4971,5.8716,↑ 341°,428.0,493.0,"38,000",0.0,FlightAware ADS-B (KJK / EBKT),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2525,50676,Mon 01:03:55 PM,48.5538,5.8416,↑ 341°,428.0,493.0,"38,000",0.0,FlightAware ADS-B (EDKV),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2526,50677,Mon 01:04:25 PM,48.6093,5.8124,↑ 341°,425.0,489.0,"38,000",0.0,FlightAware ADS-B (LFGB),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2527,50678,Mon 01:04:56 PM,48.6682,5.7812,↑ 341°,426.0,490.0,"38,000",0.0,FlightAware ADS-B (EBSL),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2528,50679,Mon 01:05:26 PM,48.7236,5.7518,↑ 341°,427.0,491.0,"38,000",0.0,FlightAware ADS-B (URO / LFOP),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2529,50680,Mon 01:05:56 PM,48.7794,5.7221,↑ 341°,430.0,495.0,"38,000",0.0,FlightAware ADS-B (EDSZ),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2530,50681,Mon 01:06:26 PM,48.8342,5.6929,↑ 341°,430.0,495.0,"38,000",0.0,FlightAware ADS-B (LFPL),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2531,50682,Mon 01:06:56 PM,48.8915,5.6624,↑ 341°,424.0,488.0,"38,000",0.0,FlightAware ADS-B (EDSZ),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2532,50683,Mon 01:07:26 PM,48.9461,5.6331,↑ 341°,419.0,482.0,"38,000",0.0,FlightAware ADS-B (LBG / LFPB),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2533,50684,Mon 01:07:56 PM,49.0011,5.6035,↑ 340°,418.0,481.0,"38,000",0.0,FlightAware ADS-B (LSPV),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2534,50685,Mon 01:08:26 PM,49.0556,5.5742,↑ 341°,421.0,484.0,"38,000",0.0,FlightAware ADS-B (BBJ / EDRB),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2535,50686,Mon 01:08:56 PM,49.1112,5.5443,↑ 341°,425.0,489.0,"38,000",0.0,FlightAware ADS-B (LUX / ELLX),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
2536,50687,Mon 01:09:27 PM,49.1668,5.5143,↑ 341°,425.0,489.0,"38,000",0.0,FlightAware ADS-B (LUX / ELLX),Arrivals,KLM1478,2025-03-24 18:58:16,88501.0,0.9564779199644944
